ID,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
116488,Euphorbiaceae,Jatropha,Arbusto,Rosa
98839,Apocynaceae,Sarcostemma,Arbusto,Morada
83583,Cactaceae,Cylindropuntia,Arbusto,Amarilla
133633,Anacardiaceae,Pistacia,Árbol,Blanca
118749,Malvaceae,Allowissadula,Arbusto,Amarilla
137257,Solanaceae,Chamaesaracha,Arbusto,Roja
98262,Apocynaceae,Metastelma,Arbusto,Blanca
75183,Boraginaceae,Lithospermum,Árbol,Blanca
87992,Cactaceae,Opuntia,Arbusto,Amarilla
113715,Euphorbiaceae,Euphorbia,Árbol,Verde
89796,Cactaceae,Opuntia,Arbusto,Amarilla
73529,Boraginaceae,Cryptantha,Árbol,Blanca
90616,Cactaceae,Opuntia,Arbusto,Amarilla
132898,Olacaceae,Schoepfia,Arbusto,Amarilla
82201,Amaranthaceae,Iresine,Árbol,Blanca
109022,Scrophulariaceae,Leucophyllum,Árbol,Lila
124771,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
124301,Plantaginaceae,Maurandya,Árbol,Azul
79903,Amaranthaceae,Atriplex,Arbusto,Verde
105703,Lamiaceae,Salvia,Árbol,Azul
128369,Ranunculaceae,Ranunculus,Árbol,Blanca
85143,Cactaceae,Echinocereus,Arbusto,Magenta
78654,Aizoaceae,Trianthema,Árbol,Rosa
4360,Asparagaceae,Nolina,Árbol,Amarilla
133802,Anacardiaceae,Pseudosmodingium,Árbol,Blanca
87996,Cactaceae,Opuntia,Arbusto,Amarilla
138619,Solanaceae,Lycium,Árbol,Rosa
73022,Boraginaceae,Cordia,Arbusto,Blanca
690,Amaryllidaceae,Allium,Árbol,Blanca
137899,Solanaceae,Lycium,Árbol,Rosa
106198,Lamiaceae,Salvia,Árbol,Azul
100635,Acanthaceae,Dicliptera,Árbol,Rosa
84409,Cactaceae,Cylindropuntia,Arbusto,Amarilla
139330,Solanaceae,Physalis,Arbusto,Rosa
7237,Commelinaceae,Tradescantia,Árbol,Amarillenta
77761,Brassicaceae,Streptanthus,Árbol,Morada
90844,Cactaceae,Pachycereus,Árbol,Blanca
119247,Malvaceae,Guazuma,Árbol,Blanca
87348,Cactaceae,Mammillaria,Arbusto,Magenta
4246,Asparagaceae,Nolina,Árbol,Blanco amarillenta
108573,Orobanchaceae,Seymeria,Árbol,Amarilla
116497,Euphorbiaceae,Jatropha,Arbusto,Rosa
103465,Acanthaceae,Tetramerium,Árbol,Blanca
76350,Brassicaceae,Capsella,Árbol,Morada
104709,Lamiaceae,Poliomintha,Arbusto,Blanca
111549,Euphorbiaceae,Ditaxis,Árbol,Verde
125088,Plantaginaceae,Plantago,Árbol,Blanca
73003,Boraginaceae,Cordia,Arbusto,Blanca
4339,Asparagaceae,Nolina,Árbol,Blanco amarillenta
8711,Cyperaceae,Eleocharis,Árbol,Amarillenta
105710,Lamiaceae,Salvia,Árbol,Azul
138040,Solanaceae,Lycium,Arbusto,Rosa
134911,Anacardiaceae,Schinus,Árbol,Blanca
85542,Cactaceae,Ferocactus,Arbusto,Roja
117319,Passifloraceae,Passiflora,Arbusto,Ausente
4030,Asparagaceae,Echeandia,Árbol,Amarillenta
140281,Solanaceae,Solanum,Árbol,Verde
133696,Anacardiaceae,Pistacia,Árbol,Blanca
76333,Brassicaceae,Brassica,Árbol,Amarilla
110736,Euphorbiaceae,Croton,Arbusto,Blanca
133640,Anacardiaceae,Pistacia,Árbol,Blanca
121076,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
98627,Apocynaceae,Sarcostemma,Árbol,Blanca
82813,Amaranthaceae,Tidestromia,Árbol,Blanca
122679,Onagraceae,Oenothera ,Arbusto,Amarilla
89818,Cactaceae,Opuntia,Arbusto,Amarilla
113008,Euphorbiaceae,Euphorbia,Árbol,Blanca
103955,Lamiaceae,Clinopodium,Árbol,Violeta
102432,Acanthaceae,Mirandea,Árbol,Azul
4698,Asparagaceae,Yucca,Árbol,Amarillenta
108685,Scrophulariaceae,Buddleja,Árbol,Lila
11226,Potamogetonaceae,Potamogeton,Árbol,Blanca
116015,Euphorbiaceae,Jatropha,Arbusto,Roja
138294,Solanaceae,Lycium,Árbol,Rosa
124011,Plantaginaceae,Galvezia,Árbol,Azul
75288,Boraginaceae,Pectocarya,Árbol,Blanca
75896,Boraginaceae,Tiquilia,Árbol,Rosa
81612,Amaranthaceae,Froelichia,Árbol,Blanca
139356,Solanaceae,Physalis,Arbusto,Rosa
77731,Brassicaceae,Sphaerocardamum,Árbol,Blanca
78744,Amaranthaceae,Amaranthus,Árbol,Blanca
108148,Orobanchaceae,Castilleja,Árbol,Amarilla
106428,Lamiaceae,Scutellaria,Árbol,Azul
139555,Solanaceae,Physalis,Arbusto,Rosa
115705,Euphorbiaceae,Euphorbia,Árbol,Blanca
111958,Euphorbiaceae,Ditaxis,Árbol,Blanca
76476,Brassicaceae,Dithyrea,Árbol,Blanca
127093,Polygonaceae,Eriogonum,Árbol,Blanca
116135,Euphorbiaceae,Jatropha,Arbusto,Roja
135964,Simaroubaceae,Castela,Árbol,Magenta
119302,Malvaceae,Herissantia,Arbusto,Amarilla
118410,Malvaceae,Abutilon,Arbusto,Anaranjadas
138060,Solanaceae,Lycium,Arbusto,Rosa
115175,Euphorbiaceae,Euphorbia,Árbol,Blanca
91777,Nyctaginaceae,Abronia,Árbol,Amarilla
10328,Orchidaceae,Bletia,Árbol,Morada
99416,Oxalidaceae,Oxalis,Árbol,Amarillenta
81453,Amaranthaceae,Chenopodium,Árbol,Verde
10337,Orchidaceae,Bletia,Árbol,Blanca
82993,Cactaceae,Ariocarpus,Arbusto,Magenta
85247,Cactaceae,Echinocereus,Arbusto,Magenta
111759,Euphorbiaceae,Ditaxis,Árbol,Blanca
131595,Rubiaceae,Bouvardia,Arbusto,Blanca
113837,Euphorbiaceae,Euphorbia,Árbol,Roja
73797,Boraginaceae,Cryptantha,Árbol,Blanca
127282,Polygonaceae,Eriogonum,Arbusto,Blanca
86565,Cactaceae,Mammillaria,Arbusto,Roja
108851,Scrophulariaceae,Buddleja,Árbol,Lila
100896,Acanthaceae,Elytraria,Árbol,Azul
1545,Asparagaceae,Agave,Árbol,Amarillenta
84525,Cactaceae,Cylindropuntia,Arbusto,Amarilla
112157,Euphorbiaceae,Euphorbia,Árbol,Blanca
75693,Boraginaceae,Tiquilia,Árbol,Rosa
111385,Euphorbiaceae,Croton,Arbusto,Blanca
86577,Cactaceae,Mammillaria,Arbusto,Rosa
9248,Cyperaceae,Rhynchospora,Árbol,Verdosa
129526,Rhamnaceae,Gouania,Arbusto,Blanca
3447,Asparagaceae,Beaucarnea,Árbol,Amarilla
83057,Cactaceae,Bergerocactus,Arbusto,Amarilla
104178,Lamiaceae,Hyptis,Arbusto,Violeta
77266,Brassicaceae,Nerisyrenia,Árbol,Blanca
135524,Rutaceae,Polyaster,Arbusto,Lavanda
110548,Euphorbiaceae,Croton,Arbusto,Blanca
112555,Euphorbiaceae,Euphorbia,Arbusto,Amarilla
120538,Malvaceae,Meximalva,Árbol,Morada
93947,Portulacaceae,Talinum,Árbol,Blanca
91291,Cactaceae,Stenocereus,Arbusto,Blanca
113120,Euphorbiaceae,Euphorbia,Árbol,Crema
7490,Cyperaceae,Carex,Árbol,Amarillenta
73118,Boraginaceae,Cordia,Arbusto,Blanca
116285,Euphorbiaceae,Jatropha,Arbusto,Blanca
110919,Euphorbiaceae,Croton,Árbol,Blanca
137010,Polemoniaceae,Loeselia,Arbusto,Blanca
93629,Phytolaccaceae,Stegnosperma,Árbol,Azul
9622,Juncaceae,Juncus,Árbol,Café
3714,Asparagaceae,Dasylirion,Árbol,Blanco amarillenta
103603,Bignoniaceae,Chilopsis,Árbol,Rosa
87040,Cactaceae,Mammillaria,Arbusto,Rosa
124831,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
9495,Juncaceae,Juncus,Árbol,Café
77821,Brassicaceae,Synthlipsis,Árbol,Blanca
133914,Anacardiaceae,Rhus,Arbusto,Blanca
120950,Malvaceae,Sida,Árbol,Blanca
85343,Cactaceae,Echinocereus,Arbusto,Rosa
128955,Rhamnaceae,Colubrina,Árbol,Blanca
89018,Cactaceae,Opuntia,Arbusto,Amarilla
132022,Rubiaceae,Galium,Arbusto,Blanca
128469,Ranunculaceae,Thalictrum,Árbol,Blanca
82565,Amaranthaceae,Iresine,Arbusto,Blanca
7261,Commelinaceae,Tradescantia,Árbol,Rosa
111608,Euphorbiaceae,Ditaxis,Árbol,Verde
140330,Solanaceae,Solanum,Árbol,Verde
125710,Polygalaceae,Polygala,Arbusto,Blanca
113181,Euphorbiaceae,Euphorbia,Árbol,Verde
127387,Polygonaceae,Eriogonum,Árbol,Blanca
141179,Moraceae,Morus,Árbol,Amarilla
117500,Phyllanthaceae,Andrachne,Árbol,Azul
92107,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
102745,Acanthaceae,Ruellia,Árbol,Azul-purpúrea
75101,Boraginaceae,Lappula,Árbol,Blanca
72762,Boraginaceae,Bourreria,Arbusto,Blanca
110945,Euphorbiaceae,Croton,Árbol,Blanca
10670,Orchidaceae,Malaxis,Árbol,Amarilla
73427,Boraginaceae,Cryptantha,Árbol,Blanca
77870,Brassicaceae,Thysanocarpus,Árbol,Blanca
79923,Amaranthaceae,Atriplex,Arbusto,Verde
93669,Portulacaceae,Cistanthe,Arbusto,Blanca
72729,Boraginaceae,Antiphytum,Árbol,Blanca
112168,Euphorbiaceae,Euphorbia,Árbol,Blanca
3512,Asparagaceae,Chlorogalum,Árbol,Amarilla
80795,Amaranthaceae,Atriplex,Árbol,Blanca
140595,Solanaceae,Solanum,Árbol,Verde
97828,Apocynaceae,Matelea,Arbusto,Blanca
82310,Amaranthaceae,Iresine,Árbol,Blanca
133703,Anacardiaceae,Pistacia,Árbol,Blanca
128588,Rhamnaceae,Ceanothus,Árbol,Blanca
101254,Acanthaceae,Holographis,Árbol,Rosa
135307,Rutaceae,Decatropis,Arbusto,Amarillenta
79587,Amaranthaceae,Atriplex,Arbusto,Blanca
625,Arecaceae,Phoenix,Árbol,Crema
127024,Polygonaceae,Eriogonum,Árbol,Blanca
446,Arecaceae,Brahea,Árbol,Blanco amarillenta
125885,Polygalaceae,Polygala,Arbusto,Blanca
139121,Solanaceae,Nicotiana,Árbol,Rosa
84693,Cactaceae,Echinocactus,Arbusto,Amarilla
10716,Orchidaceae,Malaxis,Árbol,Verde
44217,Apiaceae,Apiastrum,Árbol,Blanca
93563,Phytolaccaceae,Stegnosperma,Árbol,Azul
141093,Moraceae,Ficus,Arbusto,Amarilla
122852,Onagraceae,Oenothera ,Arbusto,Amarilla
130829,Rosaceae,Lindleya,Árbol,Blanca
5492,Bromeliaceae,Tillandsia,Árbol,Morada
95239,Apocynaceae,Asclepias,Arbusto,Blanca
9333,Cyperaceae,Schoenoplectus,Árbol,Verdosa
89307,Cactaceae,Opuntia,Arbusto,Amarilla
103639,Bignoniaceae,Macfadyena,Arbusto,Amarilla
79995,Amaranthaceae,Atriplex,Arbusto,Blanca
140787,Solanaceae,Solanum,Arbusto,Verdosa
129181,Rhamnaceae,Colubrina,Arbusto,Blanca
132705,Rubiaceae,Randia,Arbusto,Ausente
7455,Cyperaceae,Carex,Árbol,Amarillenta
96777,Apocynaceae,Funastrum,Arbusto,Blanca
121591,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
136729,Polemoniaceae,Ipomopsis,Arbusto,Blanca
10511,Orchidaceae,Dichromanthus,Árbol,Amarilla
140164,Solanaceae,Solanum,Árbol,Verde
97061,Apocynaceae,Haplophyton,Arbusto,Amarilla
92064,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
98516,Apocynaceae,Plumeria,Árbol,Blanca
89515,Cactaceae,Opuntia,Arbusto,Amarilla
124454,Plantaginaceae,Mohavea,Arbusto,Azul
100017,Acanthaceae,Carlowrightia,Árbol,Blanca
79024,Amaranthaceae,Amaranthus,Árbol,Verde
102077,Acanthaceae,Justicia,Árbol,Blanca
100422,Acanthaceae,Carlowrightia,Arbusto,Blanca
83241,Cactaceae,Cochemiea,Arbusto,Roja
87775,Cactaceae,Neobuxbaumia,Arbusto,Blanca
137885,Solanaceae,Lycium,Árbol,Rosa
1210,Amaryllidaceae,Triteleiopsis,Árbol,Amarillenta
110718,Euphorbiaceae,Croton,Árbol,Blanca
111415,Euphorbiaceae,Croton,Arbusto,Blanca
116433,Euphorbiaceae,Jatropha,Arbusto,Blanca
87462,Cactaceae,Mammillaria,Arbusto,Magenta
117210,Passifloraceae,Passiflora,Árbol,Ausente
82845,Amaranthaceae,Tidestromia,Árbol,Verde
660,Arecaceae,Washingtonia,Árbol,Crema
7867,Cyperaceae,Cyperus,Árbol,Amarillenta
724,Amaryllidaceae,Allium,Árbol,Rosa
117966,Salicaceae,Salix,Árbol,Lavanda
73799,Boraginaceae,Cryptantha,Árbol,Blanca
88594,Cactaceae,Opuntia,Arbusto,Amarilla
44860,Apiaceae,Sanicula,Árbol,Amarilla
44268,Apiaceae,Apium,Árbol,Blanca
91686,Cactaceae,Thelocactus,Arbusto,Rosa
90300,Cactaceae,Opuntia,Arbusto,Anaranjadas
10304,Liliaceae,Calochortus,Árbol,Amarilla
106973,Oleaceae,Forestiera,Arbusto,Amarilla
112419,Euphorbiaceae,Euphorbia,Árbol,Blanca
134459,Anacardiaceae,Rhus,Árbol,Blanca
135430,Rutaceae,Helietta,Árbol,Lavanda
82604,Amaranthaceae,Tidestromia,Árbol,Blanca
86380,Cactaceae,Lophocereus,Árbol,Blanca
103600,Bignoniaceae,Chilopsis,Árbol,Rosa
120764,Malvaceae,Sida,Árbol,Blanca
100770,Acanthaceae,Dyschoriste,Árbol,Blanca
140803,Solanaceae,Solanum,Arbusto,Verdosa
80971,Amaranthaceae,Atriplex,Árbol,Rosa
120100,Malvaceae,Horsfordia,Arbusto,Rosa
82722,Amaranthaceae,Tidestromia,Árbol,Verde
123809,Plantaginaceae,Antirrhinum,Árbol,Azul
5064,Bromeliaceae,Hechtia,Árbol,Blanca
114301,Euphorbiaceae,Euphorbia,Árbol,Blanca
140574,Solanaceae,Solanum,Arbusto,Verde
110564,Euphorbiaceae,Croton,Arbusto,Blanca
8156,Cyperaceae,Cyperus,Árbol,Amarillenta
103522,Acanthaceae,Tetramerium,Árbol,Blanco amarillenta
93745,Portulacaceae,Phemeranthus,Arbusto,Blanca
82882,Amaranthaceae,Tidestromia,Árbol,Verde
86205,Cactaceae,Grusonia,Arbusto,Morada
136442,Zygophyllaceae,Viscainoa,Arbusto,Blanca
85368,Cactaceae,Echinomastus,Arbusto,Roja
102207,Acanthaceae,Justicia,Árbol,Blanca
108828,Scrophulariaceae,Buddleja,Arbusto,Lila
45089,Araliaceae,Aralia,Arbusto,Blanca
9422,Cyperaceae,Schoenoplectus,Árbol,Verdosa
94308,Apocynaceae,Amsonia,Árbol,Blanca
1970,Asparagaceae,Agave,Árbol,Amarillenta
92572,Nyctaginaceae,Boerhavia,Arbusto,Amarilla
96774,Apocynaceae,Funastrum,Arbusto,Blanca
79545,Amaranthaceae,Atriplex,Arbusto,Blanco amarillenta
74665,Boraginaceae,Heliotropium,Árbol,Blanca
134167,Anacardiaceae,Rhus,Arbusto,Blanca
112441,Euphorbiaceae,Euphorbia,Árbol,Blanca
103440,Acanthaceae,Tetramerium,Árbol,Amarilla
140151,Solanaceae,Solanum,Árbol,Verde
77292,Brassicaceae,Nerisyrenia,Árbol,Blanca
76387,Brassicaceae,Chorispora,Árbol,Morada
133293,Anacardiaceae,Cyrtocarpa,Árbol,Blanca
4277,Asparagaceae,Nolina,Árbol,Blanco amarillenta
136660,Polemoniaceae,Gilia,Arbusto,Azul
98178,Apocynaceae,Metastelma,Arbusto,Blanca
77127,Brassicaceae,Nasturtium,Árbol,Blanca
7922,Cyperaceae,Cyperus,Árbol,Amarillenta
93889,Portulacaceae,Portulaca,Árbol,Blanca
80958,Amaranthaceae,Atriplex,Árbol,Blanca
84556,Cactaceae,Cylindropuntia,Arbusto,Amarilla
106645,Lamiaceae,Stachys,Árbol,Roja
105645,Lamiaceae,Salvia,Arbusto,Roja
74290,Boraginaceae,Heliotropium,Árbol,Blanca
118772,Malvaceae,Allowissadula,Arbusto,Amarilla
118203,Malvaceae,Abutilon,Arbusto,Amarilla
111939,Euphorbiaceae,Ditaxis,Árbol,Blanca
90366,Cactaceae,Opuntia,Arbusto,Anaranjadas
4809,Asparagaceae,Yucca,Árbol,Amarillenta
100333,Acanthaceae,Carlowrightia,Arbusto,Blanca
86846,Cactaceae,Mammillaria,Arbusto,Amarilla
121298,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
96627,Apocynaceae,Cynanchum,Arbusto,Blanca
97839,Apocynaceae,Matelea,Árbol,Morada
10850,Orchidaceae,Sarcoglottis,Árbol,Blanca
133676,Anacardiaceae,Pistacia,Árbol,Blanca
3066,Asparagaceae,Agave,Árbol,Amarillenta
10486,Orchidaceae,Dichromanthus,Árbol,Amarilla
932,Amaryllidaceae,Bessera,Árbol,Roja
9173,Cyperaceae,Isolepis,Árbol,Verdosa
107588,Oleaceae,Menodora,Árbol,Amarilla
90241,Cactaceae,Opuntia,Arbusto,Anaranjadas
135546,Rutaceae,Ptelea,Árbol,Lavanda
133847,Anacardiaceae,Pseudosmodingium,Árbol,Blanca
107224,Oleaceae,Fraxinus,Árbol,Amarilla
139866,Solanaceae,Physalis,Arbusto,Rosa
110935,Euphorbiaceae,Croton,Árbol,Blanca
116804,Euphorbiaceae,Stillingia,Árbol,Ausente
134395,Anacardiaceae,Rhus,Árbol,Blanca
82207,Amaranthaceae,Iresine,Árbol,Blanca
135917,Sapindaceae,Acer,Árbol,Blanco amarillenta
140104,Solanaceae,Solanum,Árbol,Blanco amarillenta
75599,Boraginaceae,Tiquilia,Árbol,Rosa
130059,Rhamnaceae,Sageretia,Arbusto,Blanca
78761,Amaranthaceae,Amaranthus,Árbol,Blanca
86836,Cactaceae,Mammillaria,Arbusto,Amarilla
91112,Cactaceae,Peniocereus,Arbusto,Rosa
10412,Orchidaceae,Cyrtopodium,Árbol,Amarilla
126362,Polygonaceae,Chorizanthe,Arbusto,Blanca
103050,Acanthaceae,Ruellia,Árbol,Morada
15567,Poaceae,Bouteloua,Árbol,Hialino
31090,Poaceae,Monanthochloe,Árbol,Amarilla
141283,Ulmaceae,Celtis,Árbol,Violeta
40783,Poaceae,Stipa,Árbol,Blanca
135643,Rutaceae,Ptelea,Árbol,Lavanda
3675,Asparagaceae,Dasylirion,Árbol,Blanco amarillenta
73530,Boraginaceae,Cryptantha,Árbol,Blanca
127893,Primulaceae,Samolus,Arbusto,Blanca
11727,Poaceae,Andropogon,Árbol,Amarilla
116255,Euphorbiaceae,Jatropha,Arbusto,Blanca
77694,Brassicaceae,Sisymbrium,Árbol,Amarilla
14802,Poaceae,Bothriochloa,Árbol,Hialino
29011,Poaceae,Leersia,Árbol,Hialino
114557,Euphorbiaceae,Euphorbia,Árbol,Blanca
92123,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
100244,Acanthaceae,Carlowrightia,Árbol,Morada
39792,Poaceae,Sporobolus,Árbol,Hialino
36138,Poaceae,Paspalum,Árbol,Amarilla
27481,Poaceae,Erioneuron,Árbol,Hialino
129854,Rhamnaceae,Rhamnus,Arbusto,Blanca
26876,Poaceae,Erioneuron,Árbol,Hialino
86447,Cactaceae,Lophocereus,Árbol,Blanca
86176,Cactaceae,Grusonia,Arbusto,Amarilla
29217,Poaceae,Leptochloa,Árbol,Verde
10626,Orchidaceae,Hexalectris,Árbol,Rosa
2180,Asparagaceae,Agave,Árbol,Amarillenta
101101,Acanthaceae,Holographis,Árbol,Amarilla
42926,Poaceae,Zea,Árbol,Blanca
79387,Amaranthaceae,Atriplex,Arbusto,Blanco amarillenta
17975,Poaceae,Bouteloua,Árbol,Hialino
21764,Poaceae,Chondrosum,Árbol,Hialino
113988,Euphorbiaceae,Euphorbia,Árbol,Blanca
124828,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
123535,Saururaceae,Anemopsis,Arbusto,Lavanda
116090,Euphorbiaceae,Jatropha,Arbusto,Roja
77045,Brassicaceae,Lyrocarpa,Árbol,Roja
118630,Malvaceae,Abutilon,Arbusto,Anaranjadas
5488,Bromeliaceae,Tillandsia,Árbol,Morada
91325,Cactaceae,Stenocereus,Arbusto,Blanca
79932,Amaranthaceae,Atriplex,Arbusto,Verde
18438,Poaceae,Brachiaria,Árbol,Amarilla
79461,Amaranthaceae,Atriplex,Arbusto,Verde
124143,Plantaginaceae,Keckiella,Arbusto,Azul
81188,Amaranthaceae,Chenopodium,Árbol,Blanca
103181,Acanthaceae,Ruellia,Árbol,Blanca
121315,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
108728,Scrophulariaceae,Buddleja,Árbol,Lila
103943,Lamiaceae,Clinopodium,Arbusto,Roja
90595,Cactaceae,Opuntia,Arbusto,Amarilla
129846,Rhamnaceae,Rhamnus,Arbusto,Blanca
96746,Apocynaceae,Dictyanthus,Arbusto,Blanca
33949,Poaceae,Muhlenbergia,Árbol,Amarilla
17082,Poaceae,Bouteloua,Árbol,Hialino
19190,Poaceae,Bromus,Árbol,Hialino
26473,Poaceae,Eriochloa,Árbol,Hialino
95814,Apocynaceae,Asclepias,Árbol,Blanca
124793,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
5526,Bromeliaceae,Tillandsia,Árbol,Verde
120014,Malvaceae,Hibiscus,Arbusto,Rosa
137197,Solanaceae,Capsicum,Árbol,Roja
34939,Poaceae,Panicum,Árbol,Amarilla
99355,Apocynaceae,Vallesia,Árbol,Blanca
125909,Polygalaceae,Polygala,Arbusto,Blanca
77295,Brassicaceae,Nerisyrenia,Árbol,Blanca
24217,Poaceae,Echinochloa,Árbol,Hialino
31396,Poaceae,Muhlenbergia,Árbol,Hialino
138486,Solanaceae,Lycium,Árbol,Rosa
98314,Apocynaceae,Metastelma,Árbol,Blanca
13791,Poaceae,Aristida,Árbol,Amarilla
110285,Euphorbiaceae,Cnidoscolus,Árbol,Blanca
101960,Acanthaceae,Justicia,Árbol,Blanca
843,Amaryllidaceae,Allium,Árbol,Rosa
32581,Poaceae,Muhlenbergia,Árbol,Hialino
131126,Rosaceae,Purshia,Árbol,Blanca
17657,Poaceae,Bouteloua,Árbol,Hialino
23942,Poaceae,Distichlis,Árbol,Hialino
5963,Bromeliaceae,Tillandsia,Árbol,Morada
128573,Rhamnaceae,Ceanothus,Árbol,Blanca
117352,Passifloraceae,Passiflora,Arbusto,Ausente
120293,Malvaceae,Malacothamnus,Arbusto,Blanca
1266,Amaryllidaceae,Zephyranthes,Árbol,Rosa
20843,Poaceae,Chloris,Árbol,Hialino
103803,Bignoniaceae,Tecoma,Árbol,Amarilla
22992,Poaceae,Digitaria,Árbol,Amarilla
7827,Cyperaceae,Cyperus,Árbol,Amarillenta
80139,Amaranthaceae,Atriplex,Arbusto,Blanca
120187,Malvaceae,Horsfordia,Arbusto,Amarilla
43348,Poaceae,Zea,Árbol,Hialino
134742,Anacardiaceae,Rhus,Arbusto,Blanca
42342,Poaceae,Triticum,Árbol,Hialino
87546,Cactaceae,Myrtillocactus,Arbusto,Verde
72998,Boraginaceae,Cordia,Arbusto,Blanca
87616,Cactaceae,Myrtillocactus,Árbol,Verde
80007,Amaranthaceae,Atriplex,Arbusto,Blanca
108619,Scrophulariaceae,Buddleja,Árbol,Lila
140115,Solanaceae,Solanum,Árbol,Blanco amarillenta
27830,Poaceae,Heteropogon,Árbol,Amarilla
84124,Cactaceae,Cylindropuntia,Arbusto,Amarilla
128711,Rhamnaceae,Ceanothus,Árbol,Blanca
118021,Salicaceae,Salix,Árbol,Lavanda
109015,Scrophulariaceae,Leucophyllum,Árbol,Lila
9936,Iridaceae,Sisyrinchium,Árbol,Azul
137078,Polemoniaceae,0,Arbusto,Blanca
17824,Poaceae,Bouteloua,Árbol,Amarilla
86098,Cactaceae,Ferocactus,Arbusto,Roja
108807,Scrophulariaceae,Buddleja,Arbusto,Lila
39485,Poaceae,Sporobolus,Árbol,Hialino
136724,Polemoniaceae,Gilia ,Arbusto,Morada
37872,Poaceae,Setaria,Árbol,Hialino
10162,Iridaceae,Sisyrinchium,Árbol,Amarilla
94703,Apocynaceae,Asclepias,Árbol,Morada
33724,Poaceae,Muhlenbergia,Árbol,Hialino
36387,Poaceae,Pennisetum,Árbol,Hialino
87979,Cactaceae,Opuntia,Arbusto,Amarilla
37336,Poaceae,Schizachyrium,Árbol,Azul
15674,Poaceae,Bouteloua,Árbol,Amarilla
113837,Euphorbiaceae,Euphorbia,Árbol,Roja
2584,Asparagaceae,Agave,Árbol,Amarillenta
122612,Onagraceae,Oenothera ,Arbusto,Amarilla
28117,Poaceae,Heteropogon,Árbol,Hialino
19772,Poaceae,Cenchrus,Árbol,Hialino
128844,Rhamnaceae,Ceanothus,Árbol,Blanca
9200,Cyperaceae,Pycreus,Árbol,Verdosa
91830,Nyctaginaceae,Abronia,Árbol,Amarilla
86513,Cactaceae,Mammillaria,Arbusto,Rosa
97530,Apocynaceae,Marsdenia,Arbusto,Blanca
74039,Boraginaceae,Cryptantha,Árbol,Blanca
113192,Euphorbiaceae,Euphorbia,Árbol,Verde
21815,Poaceae,Chondrosum,Árbol,Hialino
84313,Cactaceae,Cylindropuntia,Arbusto,Magenta
78156,Achatocarpaceae,Phaulothamnus,Arbusto,Blanco amarillenta
123549,Saururaceae,Anemopsis,Arbusto,Lavanda
7235,Commelinaceae,Tradescantia,Árbol,Amarillenta
94367,Apocynaceae,Apocynum,Árbol,Blanca
90567,Cactaceae,Opuntia,Arbusto,Amarilla
100199,Acanthaceae,Carlowrightia,Arbusto,Blanca
81476,Amaranthaceae,Chenopodium,Árbol,Verde
88744,Cactaceae,Opuntia,Arbusto,Amarilla
14157,Poaceae,Aristida,Árbol,Amarilla
134499,Anacardiaceae,Rhus,Arbusto,Blanca
133303,Anacardiaceae,Cyrtocarpa,Árbol,Blanca
11787,Poaceae,Aristida,Árbol,Amarilla
123222,Papaveraceae,Argemone,Arbusto,Amarilla
14844,Poaceae,Bothriochloa,Árbol,Hialino
134430,Anacardiaceae,Rhus,Árbol,Blanca
42687,Poaceae,Vulpia,Árbol,Blanca
38260,Poaceae,Setaria,Árbol,Azul
90014,Cactaceae,Opuntia,Arbusto,Amarilla
40056,Poaceae,Sporobolus,Árbol,Blanca
13337,Poaceae,Aristida,Árbol,Hialino
103711,Bignoniaceae,Tecoma,Árbol,Amarilla
121216,Malvaceae,Sphaeralcea,Árbol,Violeta
85208,Cactaceae,Echinocereus,Arbusto,Magenta
79327,Amaranthaceae,Amaranthus,Árbol,Verde
22040,Poaceae,Chondrosum,Árbol,Hialino
29133,Poaceae,Leptochloa,Árbol,Amarilla
13770,Poaceae,Aristida,Árbol,Amarilla
35032,Poaceae,Panicum,Árbol,Amarilla
84582,Cactaceae,Cylindropuntia,Arbusto,Verde
4513,Asparagaceae,Yucca,Árbol,Amarillenta
123398,Papaveraceae,Eschscholzia,Arbusto,Anaranjadas
10063,Iridaceae,Sisyrinchium,Árbol,Morada
109806,Euphorbiaceae,Acalypha,Árbol,Amarillenta
22507,Poaceae,Cottea,Árbol,Amarilla
103106,Acanthaceae,Ruellia,Árbol,Blanca
12916,Poaceae,Aristida,Árbol,Hialino
134774,Anacardiaceae,Rhus,Arbusto,Blanca
41233,Poaceae,Trachypogon,Árbol,Blanca
28965,Poaceae,Lasiacis,Árbol,Café
32800,Poaceae,Muhlenbergia,Árbol,Amarilla
9148,Cyperaceae,Fuirena,Árbol,Verdosa
39997,Poaceae,Sporobolus,Árbol,Hialino
129710,Rhamnaceae,Karwinskia,Árbol,Blanca
